date,temperature,wind_speed,wind_direction,precipitation,humidity,dew_point,cloud_cover,surface_pressure,temp_max,temp_min
1956-04-18,20.058333333333334,10.2,56,0.0,42.25,5.366666666666667,65.41666666666667,893.3874999999999,29.0,10.2
1956-04-19,20.829166666666666,10.8,48,0.7,43.75,7.266666666666667,47.625,893.1875,29.2,13.8
1956-04-20,20.95,11.0,52,0.1,46.125,7.8999999999999995,92.08333333333333,892.1958333333333,29.4,12.4
1956-04-21,20.099999999999998,10.8,47,1.0,50.25,8.541666666666666,82.16666666666667,892.0458333333332,28.4,12.3
1956-04-22,20.7,15.0,52,0.4,50.083333333333336,9.175,61.5,893.3208333333333,27.1,14.0
1956-04-23,20.120833333333334,9.2,58,0.0,45.5,6.895833333333333,3.6666666666666665,892.5916666666667,27.6,10.9
1956-04-24,20.708333333333332,11.1,56,0.0,42.916666666666664,6.204166666666667,0.4583333333333333,890.7416666666667,28.8,10.0
1956-04-25,21.366666666666664,11.4,56,0.1,39.75,5.516666666666667,26.333333333333332,890.1708333333332,30.3,10.5
1956-04-26,21.3625,11.2,58,0.1,43.333333333333336,7.0125,33.208333333333336,893.1041666666666,28.5,13.0
1956-04-27,21.091666666666665,9.7,51,0.0,40.0,5.3374999999999995,0.8333333333333334,894.3708333333334,29.1,10.1
1956-04-28,22.270833333333332,9.2,47,0.0,36.333333333333336,5.0125,1.0,893.5041666666666,31.4,11.3
1956-04-29,22.8125,8.0,52,0.0,33.5,3.295833333333333,0.0,892.4708333333333,33.0,9.7
1956-04-30,23.354166666666668,7.7,55,0.0,30.75,2.525,0.0,891.85,33.6,10.2
1956-05-01,23.825,8.7,57,0.0,30.75,3.4625,70.29166666666667,890.9208333333332,33.5,11.0
1956-05-02,25.066666666666666,8.7,58,0.0,29.333333333333332,3.6208333333333336,51.041666666666664,889.6333333333333,34.1,13.9
1956-05-03,25.395833333333332,9.2,54,0.0,26.333333333333332,1.9833333333333334,5.416666666666667,887.4458333333333,34.9,13.2
1956-05-04,25.229166666666668,10.8,53,0.0,25.75,2.370833333333333,28.083333333333332,888.0666666666666,33.9,15.3
1956-05-05,24.862499999999997,10.1,50,0.0,25.125,1.5583333333333333,0.041666666666666664,889.0749999999999,33.5,14.1
1956-05-06,25.520833333333332,11.0,52,0.0,22.166666666666668,0.41250000000000003,0.4583333333333333,887.0791666666668,35.5,13.8
1956-05-07,25.741666666666664,9.7,55,0.0,24.041666666666668,1.1083333333333334,0.5416666666666666,887.725,35.3,13.0
1956-05-08,26.175,12.4,55,0.0,22.5,0.8833333333333333,0.0,888.0791666666668,35.7,13.8
1956-05-09,26.208333333333332,8.7,54,0.0,26.416666666666668,3.6916666666666664,0.0,888.3791666666666,35.8,13.4
1956-05-10,26.3125,8.7,51,0.0,30.458333333333332,6.395833333333333,0.0,890.7833333333333,34.6,14.9
1956-05-11,27.412499999999998,8.4,54,0.0,32.5,8.762500000000001,3.5416666666666665,889.8416666666667,35.2,16.9
1956-05-12,27.15416666666667,9.6,50,0.0,33.666666666666664,9.045833333333333,12.375,890.6583333333333,34.1,18.0
1956-05-13,26.358333333333334,9.7,45,0.1,29.791666666666668,6.5625,5.583333333333333,891.4541666666668,33.5,16.7
1956-05-14,25.6875,8.4,55,0.0,28.833333333333332,4.958333333333333,24.833333333333332,890.0041666666666,32.9,15.7
1956-05-15,25.025000000000002,11.4,50,0.2,31.166666666666668,6.370833333333334,44.25,891.3375,31.3,19.6
1956-05-16,25.116666666666664,10.6,55,0.0,32.166666666666664,6.3999999999999995,23.75,891.7624999999999,32.0,17.0
1956-05-17,24.72083333333333,10.5,49,1.7999999999999998,35.25,7.2625,24.666666666666668,891.4875000000001,32.4,15.8
1956-05-18,24.379166666666666,10.8,54,0.0,34.041666666666664,5.470833333333334,13.166666666666666,891.5583333333334,31.7,15.7
1956-05-19,24.245833333333334,9.3,55,0.0,29.625,3.5375,14.416666666666666,890.0083333333333,31.4,14.6
1956-05-20,24.579166666666666,9.7,53,0.0,27.208333333333332,3.1666666666666665,5.166666666666667,888.625,32.0,14.6
1956-05-21,25.575,9.7,61,0.0,25.666666666666668,2.8041666666666667,0.9166666666666666,889.9708333333333,33.7,14.4
1956-05-22,26.708333333333332,10.0,60,0.0,25.041666666666668,3.4375,0.6666666666666666,890.7208333333333,35.3,14.7
1956-05-23,27.816666666666666,10.2,55,0.0,26.5,5.441666666666666,1.5,892.6708333333332,35.9,16.4
1956-05-24,28.1375,9.4,56,0.0,25.083333333333332,4.983333333333333,2.4166666666666665,891.6625,35.9,17.5
1956-05-25,28.583333333333332,10.3,56,0.0,23.833333333333332,4.933333333333334,4.208333333333333,890.4291666666667,36.4,18.4
1956-05-26,27.675,13.4,52,0.0,27.75,6.533333333333334,4.208333333333333,890.4958333333334,35.2,17.8
1956-05-27,28.045833333333334,10.1,43,0.0,30.166666666666668,7.804166666666667,2.0833333333333335,889.375,35.7,17.1
1956-05-28,28.416666666666668,9.8,48,0.0,32.833333333333336,9.766666666666667,1.8333333333333333,889.5,35.2,19.0
1956-05-29,28.395833333333332,10.7,51,0.0,38.916666666666664,12.5875,6.0,890.4,34.4,20.2
1956-05-30,28.15416666666667,9.5,235,0.0,45.833333333333336,15.0625,11.5,890.9250000000001,33.4,21.5
1956-05-31,26.945833333333336,7.6,243,4.0,53.041666666666664,16.400000000000002,49.0,890.1,31.4,22.2
1956-06-01,25.8,6.5,65,5.1,65.91666666666667,18.75,51.541666666666664,889.9291666666667,30.0,22.5
1956-06-02,26.875,8.4,45,0.1,59.75,18.0625,28.041666666666668,889.5583333333334,31.9,22.0
1956-06-03,27.05,6.4,53,0.8,58.458333333333336,17.870833333333334,38.041666666666664,887.6791666666667,31.9,21.9
1956-06-04,27.320833333333336,9.3,51,1.7,55.0,16.979166666666668,18.583333333333332,886.0708333333333,32.3,21.2
1956-06-05,27.587500000000002,8.0,54,0.0,46.666666666666664,14.179166666666667,10.583333333333334,886.0625,33.4,20.7
1956-06-06,27.02916666666667,9.2,42,1.4000000000000001,45.291666666666664,13.229166666666666,21.416666666666668,888.1708333333332,34.0,18.7
1956-06-07,26.400000000000002,7.2,54,0.8,45.375,12.745833333333332,27.916666666666668,888.4541666666668,32.9,18.9
1956-06-08,26.650000000000002,8.7,50,0.0,38.458333333333336,10.362499999999999,29.458333333333332,888.7583333333333,32.5,19.8
1956-06-09,26.7375,11.2,48,0.0,30.916666666666668,6.254166666666666,3.2916666666666665,889.0333333333333,33.2,18.6
1956-06-10,26.570833333333336,11.7,54,0.0,26.791666666666668,4.325,2.375,890.8916666666668,33.7,15.5
1956-06-11,27.233333333333334,12.6,54,0.0,26.25,5.0,3.25,891.9666666666667,33.9,17.4
1956-06-12,27.7375,11.9,54,0.0,26.5,5.841666666666666,3.5,892.4833333333332,34.0,19.4
1956-06-13,28.179166666666664,11.7,58,0.0,27.083333333333332,6.104166666666667,1.2916666666666667,891.3833333333333,35.3,18.0
1956-06-14,28.333333333333332,10.5,60,0.0,26.708333333333332,6.220833333333334,2.0,889.5791666666668,35.4,18.5
1956-06-15,28.583333333333332,9.3,60,0.0,29.75,8.508333333333333,0.7083333333333334,888.4250000000001,35.2,19.1
1956-06-16,28.954166666666666,9.4,63,0.0,37.166666666666664,12.612499999999999,12.0,888.6958333333333,34.1,22.8
1956-06-17,29.629166666666666,9.7,59,0.0,39.166666666666664,14.029166666666667,18.291666666666668,888.9458333333333,34.0,24.2
1956-06-18,27.866666666666664,9.6,58,0.0,47.75,15.375,36.75,889.4875000000001,32.1,24.3
1956-06-19,24.15416666666667,6.6,32,15.9,71.95833333333333,18.608333333333334,49.541666666666664,887.5916666666667,27.6,21.4
1956-06-20,23.308333333333334,7.9,47,6.5,67.83333333333333,16.708333333333332,48.125,888.6750000000001,27.7,19.1
1956-06-21,24.8,7.6,53,0.1,58.833333333333336,15.5,25.416666666666668,889.4875000000001,29.9,18.6
1956-06-22,24.954166666666666,7.6,54,0.7000000000000001,54.083333333333336,14.395833333333334,20.583333333333332,890.0791666666668,30.2,18.8
1956-06-23,25.40416666666667,10.1,50,0.0,49.25,12.816666666666668,10.333333333333334,889.3708333333334,31.7,17.2
1956-06-24,25.120833333333334,8.9,51,1.2,53.833333333333336,14.591666666666667,32.25,890.9499999999999,30.0,18.6
1956-06-25,23.520833333333332,7.0,240,3.5,76.20833333333333,18.979166666666668,62.458333333333336,893.5375,27.5,19.6
1956-06-26,23.787499999999998,9.1,76,16.8,81.5,20.358333333333334,50.541666666666664,893.975,26.6,20.4
1956-06-27,23.820833333333336,8.3,48,8.7,78.58333333333333,19.770833333333332,43.333333333333336,892.6416666666668,26.9,21.0
1956-06-28,24.304166666666664,6.0,63,3.4,80.66666666666667,20.7,42.166666666666664,891.0791666666668,27.4,21.7
1956-06-29,23.125,5.4,90,26.9,85.04166666666667,20.429166666666667,65.95833333333333,889.9,25.2,20.9
1956-06-30,22.05,8.1,41,22.3,87.54166666666667,19.854166666666668,81.375,888.5041666666666,25.1,20.2
1956-07-01,21.870833333333334,6.7,76,28.5,89.0,19.941666666666666,91.70833333333333,887.2708333333334,24.1,19.9
1956-07-02,20.383333333333333,7.9,270,18.5,87.83333333333333,18.291666666666668,88.70833333333333,887.1374999999999,21.9,19.1
1956-07-03,19.858333333333334,5.3,270,19.099999999999998,85.29166666666667,17.283333333333335,95.0,890.025,21.5,18.2
1956-07-04,21.733333333333334,7.0,45,12.6,82.70833333333333,18.558333333333334,95.75,890.9416666666666,25.3,18.7
1956-07-05,22.1875,7.5,48,7.0,79.83333333333333,18.416666666666668,67.375,890.6291666666666,25.6,19.2
1956-07-06,22.941666666666666,7.4,63,16.8,82.41666666666667,19.7375,53.333333333333336,891.4208333333332,26.2,19.2
1956-07-07,22.224999999999998,6.6,18,12.3,86.83333333333333,19.879166666666666,75.45833333333333,891.6374999999999,25.3,19.9
1956-07-08,22.15833333333333,8.9,90,44.5,89.75,20.400000000000002,98.5,891.7458333333334,25.3,20.4
1956-07-09,23.15416666666667,5.3,45,13.600000000000001,85.875,20.620833333333334,98.45833333333333,891.0833333333334,25.1,21.5
1956-07-10,23.633333333333336,5.2,243,8.7,85.66666666666667,21.0125,94.04166666666667,889.625,26.7,21.3
1956-07-11,22.52916666666667,7.1,207,87.3,90.5,20.829166666666666,99.58333333333333,888.9250000000001,26.1,20.7
1956-07-12,22.745833333333334,4.3,90,51.5,90.75,21.129166666666666,100.0,891.7833333333333,24.6,21.4
1956-07-13,22.179166666666664,6.6,68,20.4,91.45833333333333,20.708333333333332,95.70833333333333,892.7791666666667,23.4,21.4
1956-07-14,22.508333333333336,7.6,4,13.7,86.29166666666667,20.041666666666668,87.58333333333333,891.5500000000001,25.4,20.6
1956-07-15,21.8625,7.1,45,20.9,91.33333333333333,20.3875,82.875,889.8416666666667,23.9,20.5
1956-07-16,21.525000000000002,5.5,68,64.2,93.75,20.466666666666665,99.375,891.5791666666668,22.4,20.6
1956-07-17,23.233333333333334,6.5,90,10.3,83.0,20.162499999999998,89.91666666666667,893.2666666666668,25.4,22.0
1956-07-18,22.5625,5.3,240,44.3,90.25,20.8625,95.875,892.3083333333334,24.8,21.1
1956-07-19,22.52916666666667,6.8,180,15.1,89.66666666666667,20.720833333333335,96.66666666666667,889.8208333333333,25.4,21.0
1956-07-20,22.28333333333333,8.7,173,29.8,91.375,20.787499999999998,98.25,888.5,24.6,21.0
1956-07-21,21.825,4.4,243,15.9,91.54166666666667,20.395833333333332,98.16666666666667,889.8416666666667,24.1,20.7
1956-07-22,22.383333333333336,6.9,252,4.2,88.83333333333333,20.420833333333334,81.875,889.3208333333333,24.8,20.8
1956-07-23,22.020833333333332,8.5,193,47.6,96.5,21.4375,96.33333333333333,890.6291666666666,23.0,20.9
1956-07-24,22.90416666666667,7.3,264,78.4,88.875,20.895833333333332,95.5,893.4,26.0,21.4
1956-07-25,22.204166666666666,6.4,198,20.2,93.125,21.0375,90.45833333333333,893.6333333333333,23.2,21.4
1956-07-26,21.625,7.9,162,57.199999999999996,96.5,21.033333333333335,99.83333333333333,890.4250000000001,23.6,21.0
1956-07-27,21.7625,6.2,14,131.5,93.95833333333333,20.708333333333332,99.875,891.0833333333334,24.3,20.7
1956-07-28,22.479166666666668,5.9,53,0.9,86.5,20.037499999999998,95.29166666666667,892.1708333333332,25.3,20.2
1956-07-29,22.7,4.7,117,2.7,84.83333333333333,19.9875,87.29166666666667,891.8833333333333,24.3,21.2
1956-07-30,22.808333333333334,5.9,180,17.0,88.54166666666667,20.791666666666668,83.29166666666667,891.4,24.7,21.6
1956-07-31,21.400000000000002,6.5,72,101.9,95.83333333333333,20.708333333333332,96.125,890.2708333333334,22.6,20.0
1956-08-01,22.020833333333332,6.2,45,16.7,89.41666666666667,20.154166666666665,88.45833333333333,889.475,25.7,19.4
1956-08-02,22.02916666666667,8.0,66,9.9,88.125,19.920833333333334,73.875,888.0333333333333,26.2,19.1
1956-08-03,22.708333333333332,7.9,27,5.5,87.0,20.366666666666667,68.29166666666667,887.6208333333334,26.3,19.9
1956-08-04,23.275000000000002,7.3,54,1.3,81.04166666666667,19.6875,51.791666666666664,887.8208333333333,27.4,18.1
1956-08-05,23.8,5.1,63,6.0,83.33333333333333,20.766666666666666,97.41666666666667,889.1833333333334,26.6,21.7
1956-08-06,22.879166666666666,5.8,63,10.1,87.875,20.75,91.20833333333333,890.5749999999999,25.8,20.5
1956-08-07,22.566666666666666,5.8,198,32.7,88.58333333333333,20.5375,99.125,891.6833333333334,26.2,20.1
1956-08-08,22.1375,6.7,59,12.6,89.5,20.308333333333334,98.08333333333333,891.5916666666667,25.1,20.5
1956-08-09,22.15416666666667,6.9,198,24.5,93.33333333333333,21.008333333333333,96.70833333333333,889.8458333333333,24.3,20.7
1956-08-10,21.620833333333334,5.1,180,94.1,96.41666666666667,21.008333333333333,99.5,889.8625000000001,23.0,20.7
1956-08-11,21.520833333333332,6.5,146,59.6,95.66666666666667,20.804166666666667,99.875,889.6750000000001,22.6,20.7
1956-08-12,21.629166666666666,6.8,56,47.2,96.5,21.058333333333334,96.95833333333333,890.0875000000001,23.2,20.7
1956-08-13,22.233333333333334,6.6,219,6.5,93.54166666666667,21.099999999999998,87.25,889.6083333333332,24.8,20.9
1956-08-14,22.03333333333333,7.7,45,72.2,94.58333333333333,21.108333333333334,97.125,890.0416666666666,23.6,21.1
1956-08-15,21.220833333333335,6.3,243,6.4,92.375,19.933333333333334,96.66666666666667,890.6083333333332,22.3,20.0
1956-08-16,21.979166666666668,7.2,74,19.5,90.29166666666667,20.295833333333334,90.54166666666667,890.0291666666667,25.7,19.3
1956-08-17,21.675,5.9,127,11.9,90.375,20.016666666666666,78.58333333333333,890.2833333333333,24.7,20.4
1956-08-18,21.108333333333334,7.0,243,7.2,94.58333333333333,20.183333333333334,76.5,889.35,22.9,19.5
1956-08-19,21.420833333333334,6.9,214,33.4,93.5,20.308333333333334,95.66666666666667,888.7041666666668,24.2,19.9
1956-08-20,21.825,6.9,153,47.0,91.75,20.35833333333333,90.83333333333333,889.0333333333333,25.1,20.2
1956-08-21,21.34166666666667,6.6,135,26.0,94.04166666666667,20.333333333333332,88.29166666666667,890.1125000000001,23.5,20.1
1956-08-22,21.520833333333332,5.5,225,18.6,88.16666666666667,19.445833333333333,92.54166666666667,892.1125000000001,24.4,19.3
1956-08-23,21.84583333333333,5.2,214,22.3,88.45833333333333,19.808333333333334,87.95833333333333,892.6833333333334,25.1,19.6
1956-08-24,22.125,8.6,99,3.7,86.29166666666667,19.675,61.208333333333336,891.2041666666668,25.7,20.2
1956-08-25,22.241666666666664,6.4,252,4.8,88.75,20.25,65.20833333333333,891.4541666666668,25.4,20.5
1956-08-26,21.6875,6.8,238,6.0,86.83333333333333,19.404166666666665,79.70833333333333,892.5791666666668,25.1,20.0
1956-08-27,20.908333333333335,6.6,180,49.0,90.25,19.241666666666667,95.45833333333333,892.0541666666667,22.9,19.6
1956-08-28,20.541666666666668,5.9,73,38.300000000000004,91.58333333333333,19.104166666666668,83.58333333333333,892.2416666666667,23.3,18.9
1956-08-29,20.708333333333332,7.9,61,2.8,84.0,17.8,38.5,894.5875,25.5,16.4
1956-08-30,21.433333333333334,7.2,63,0.2,83.41666666666667,18.395833333333332,13.166666666666666,894.8541666666666,26.0,15.8
1956-08-31,22.179166666666664,5.7,231,1.5,81.5,18.804166666666667,38.041666666666664,895.0,25.9,17.8
1956-09-01,22.5125,6.3,63,2.1,81.58333333333333,19.150000000000002,44.5,893.9,26.3,17.9
1956-09-02,22.375,6.9,45,1.7000000000000002,84.16666666666667,19.525000000000002,59.208333333333336,890.8708333333334,25.5,19.1
1956-09-03,22.108333333333334,8.3,58,1.1,83.75,19.129166666666666,28.375,889.7333333333332,26.2,18.1
1956-09-04,22.375,7.2,51,5.0,83.83333333333333,19.420833333333334,40.791666666666664,890.1416666666668,26.5,18.1
1956-09-05,23.15416666666667,8.1,66,9.1,83.29166666666667,20.05,55.916666666666664,892.0416666666666,26.3,20.9
1956-09-06,23.004166666666666,7.6,270,2.4,81.95833333333333,19.641666666666666,48.791666666666664,892.4291666666667,26.2,20.1
1956-09-07,22.46666666666667,5.4,70,3.0,85.125,19.75,53.375,890.65,25.9,19.6
1956-09-08,21.879166666666666,7.9,63,3.1,84.08333333333333,18.908333333333335,43.583333333333336,889.0708333333333,25.7,18.3
1956-09-09,21.641666666666666,7.4,63,2.4,82.625,18.45,36.916666666666664,888.6999999999999,25.7,18.0
1956-09-10,21.925,6.9,49,5.0,82.08333333333333,18.608333333333334,51.791666666666664,890.5500000000001,25.7,19.0
1956-09-11,21.729166666666668,7.2,62,4.5,84.45833333333333,18.870833333333334,37.125,891.8000000000001,25.9,18.7
1956-09-12,21.59166666666667,7.2,61,4.8,82.625,18.329166666666666,40.291666666666664,892.4125,25.5,18.2
1956-09-13,21.808333333333334,7.4,256,2.6,83.66666666666667,18.808333333333334,43.875,893.3625000000001,24.9,19.2
1956-09-14,20.979166666666668,6.5,61,6.2,85.70833333333333,18.425,51.583333333333336,893.6958333333333,24.9,17.8
1956-09-15,20.508333333333333,6.0,66,7.2,84.5,17.716666666666665,52.75,893.4125,24.4,17.9
1956-09-16,19.820833333333333,6.5,60,10.4,82.66666666666667,16.679166666666667,71.58333333333333,893.9,23.5,17.4
1956-09-17,20.095833333333335,6.3,63,2.9000000000000004,81.16666666666667,16.595833333333335,42.291666666666664,894.2291666666666,24.3,14.9
1956-09-18,20.783333333333335,6.4,61,1.0,77.91666666666667,16.6875,13.916666666666666,895.4499999999999,25.2,14.7
1956-09-19,21.2625,6.4,66,2.5,77.75,17.120833333333334,12.375,895.525,26.3,15.6
1956-09-20,21.125,7.3,63,2.8000000000000003,81.125,17.658333333333335,24.5,893.5291666666667,26.2,15.1
1956-09-21,21.170833333333334,5.9,53,1.1,81.625,17.829166666666666,37.833333333333336,894.0833333333334,25.1,17.8
1956-09-22,20.858333333333334,5.4,51,1.9,80.45833333333333,17.2,39.666666666666664,894.7833333333333,25.6,16.1
1956-09-23,21.150000000000002,6.3,66,0.0,76.125,16.595833333333335,19.333333333333332,893.9375,25.6,16.0
1956-09-24,20.525000000000002,6.5,58,0.7000000000000001,78.66666666666667,16.595833333333335,16.375,895.0166666666668,25.1,15.4
1956-09-25,20.779166666666665,7.2,56,1.4,77.66666666666667,16.654166666666665,25.958333333333332,896.0041666666666,25.2,15.4
1956-09-26,20.945833333333333,6.2,60,2.7,79.95833333333333,17.320833333333333,48.708333333333336,896.5749999999999,23.7,19.0
1956-09-27,19.754166666666666,5.9,45,60.4,89.95833333333333,18.045833333333334,89.83333333333333,898.0583333333334,20.5,18.8
1956-09-28,19.695833333333333,6.9,90,16.2,88.625,17.754166666666666,71.04166666666667,897.875,22.4,18.2
1956-09-29,19.791666666666668,4.8,74,17.2,85.95833333333333,17.354166666666668,80.75,897.9708333333333,22.7,16.9
1956-09-30,19.191666666666666,6.8,5,17.1,84.41666666666667,16.458333333333332,92.45833333333333,900.0041666666666,22.0,15.4
1956-10-01,21.254166666666666,7.5,54,0.9,77.5,16.904166666666665,75.125,900.4125,26.0,17.5
1956-10-02,19.641666666666666,8.4,48,0.0,77.125,15.220833333333333,6.291666666666667,898.9041666666667,26.0,13.6
1956-10-03,18.258333333333333,5.4,56,13.4,81.75,15.029166666666667,70.5,897.3541666666666,21.2,14.3
1956-10-04,17.925,6.3,72,6.3,81.375,14.566666666666668,39.083333333333336,896.4958333333334,22.0,14.2
1956-10-05,17.662499999999998,7.2,63,0.0,79.20833333333333,13.779166666666667,4.625,896.5833333333334,23.4,11.6
1956-10-06,17.766666666666666,6.4,66,0.4,79.83333333333333,14.029166666666667,11.958333333333334,896.3458333333333,23.5,11.9
1956-10-07,17.708333333333332,6.6,52,2.5,78.625,13.704166666666666,40.041666666666664,896.275,23.7,11.2
1956-10-08,16.883333333333333,5.0,58,2.1,86.625,14.612499999999999,52.791666666666664,894.3833333333333,19.3,14.8
1956-10-09,17.341666666666665,6.2,39,1.8,83.79166666666667,14.466666666666667,41.916666666666664,894.5124999999999,21.4,14.5
1956-10-10,17.575,7.2,45,7.0,82.04166666666667,14.420833333333334,56.083333333333336,896.1291666666666,20.1,15.1
1956-10-11,15.279166666666667,7.5,60,46.7,87.625,13.208333333333334,92.08333333333333,896.3958333333334,16.1,14.1
1956-10-12,16.783333333333335,6.6,70,5.3,77.625,12.754166666666668,47.416666666666664,899.975,20.5,14.0
1956-10-13,15.7875,7.1,49,0.2,79.5,12.041666666666666,17.375,898.2041666666668,21.3,9.6
1956-10-14,15.875,7.3,45,0.4,75.04166666666667,11.133333333333333,13.458333333333334,897.3958333333334,22.1,10.7
1956-10-15,15.520833333333334,7.5,59,0.0,69.20833333333333,9.5375,3.125,896.9083333333333,21.9,9.3
1956-10-16,15.1625,6.3,45,0.0,67.29166666666667,8.708333333333334,3.75,896.4250000000001,21.5,8.0
1956-10-17,15.5625,5.7,70,0.6000000000000001,75.5,11.016666666666666,26.375,895.3416666666667,21.6,8.5
1956-10-18,15.637500000000001,6.5,242,0.0,68.91666666666667,9.666666666666666,0.6666666666666666,894.9083333333333,22.7,8.0
1956-10-19,16.879166666666666,6.5,45,0.0,60.166666666666664,8.608333333333333,0.20833333333333334,895.2833333333333,24.5,8.7
1956-10-20,16.295833333333334,6.0,59,1.2,78.0,12.275,51.958333333333336,897.9958333333334,21.8,9.5
1956-10-21,17.029166666666665,6.3,45,4.5,88.0,14.970833333333333,69.41666666666667,900.2416666666667,19.6,15.1
1956-10-22,16.2375,6.6,59,0.4,85.625,13.729166666666666,54.833333333333336,899.6333333333333,20.4,12.1
1956-10-23,16.520833333333332,7.9,45,0.1,83.29166666666667,13.533333333333333,43.125,899.8916666666668,22.0,11.0
1956-10-24,16.495833333333334,8.8,63,0.0,82.70833333333333,13.358333333333334,21.166666666666668,899.1416666666668,22.1,10.7
1956-10-25,15.3125,7.2,48,0.0,73.83333333333333,10.270833333333334,6.416666666666667,898.7833333333333,22.2,8.1
1956-10-26,14.7875,6.8,45,0.0,72.125,9.404166666666667,3.4166666666666665,899.3208333333333,22.0,6.9
1956-10-27,13.920833333333334,5.9,51,0.5,74.95833333333333,9.320833333333333,7.708333333333333,898.5708333333333,20.6,7.7
1956-10-28,13.966666666666667,7.7,51,0.0,64.0,6.820833333333333,12.041666666666666,898.0124999999999,20.5,7.1
1956-10-29,14.350000000000001,6.9,50,0.0,62.916666666666664,7.058333333333334,28.875,899.1125000000001,20.6,7.4
1956-10-30,14.141666666666666,5.9,45,0.0,65.83333333333333,7.454166666666667,23.25,899.2375000000001,21.1,7.3
1956-10-31,13.816666666666668,6.9,50,2.0,70.79166666666667,8.283333333333333,8.291666666666666,897.525,20.6,7.4
1956-11-01,12.879166666666668,6.3,59,10.8,78.58333333333333,9.104166666666666,28.583333333333332,897.0333333333333,18.6,8.6
1956-11-02,13.262500000000001,7.6,45,0.0,76.5,8.958333333333334,3.75,898.5,19.3,6.6
1956-11-03,13.012500000000001,9.0,45,0.0,74.04166666666667,8.3125,1.0,897.3916666666668,19.0,6.3
1956-11-04,13.166666666666666,8.0,56,0.0,72.25,8.058333333333334,0.08333333333333333,896.9291666666667,19.1,6.9
1956-11-05,12.670833333333334,6.6,60,0.0,75.70833333333333,8.320833333333333,4.666666666666667,897.6833333333334,18.9,6.8
1956-11-06,12.229166666666666,6.3,58,0.0,74.08333333333333,7.491666666666667,24.541666666666668,899.1208333333334,18.0,6.7
1956-11-07,11.625,5.9,56,0.0,67.66666666666667,5.333333333333333,0.0,897.9666666666667,18.5,4.5
1956-11-08,12.125,6.0,54,0.0,64.91666666666667,5.358333333333333,0.0,898.2125,18.8,5.2
1956-11-09,12.987499999999999,6.9,60,0.0,64.5,6.1625000000000005,0.0,900.7916666666666,19.6,5.9
1956-11-10,13.395833333333334,8.1,49,0.0,66.58333333333333,7.083333333333333,0.0,899.2458333333334,19.6,7.0
1956-11-11,13.0625,6.8,61,0.0,68.41666666666667,7.033333333333334,0.16666666666666666,898.2125,19.8,5.8
1956-11-12,13.004166666666668,6.8,63,0.0,72.58333333333333,8.029166666666667,15.25,899.7708333333334,18.8,6.9
1956-11-13,13.483333333333334,7.6,69,0.0,73.29166666666667,8.716666666666667,14.666666666666666,899.8416666666667,18.7,9.2
1956-11-14,13.041666666666666,5.6,41,0.0,70.70833333333333,7.5874999999999995,61.166666666666664,900.9666666666667,17.4,8.7
1956-11-15,11.9125,7.4,49,0.0,71.16666666666667,6.5249999999999995,13.5,902.0833333333334,18.9,5.4
1956-11-16,11.75,6.9,45,0.0,62.541666666666664,4.291666666666667,0.0,900.7708333333334,19.4,4.3
1956-11-17,11.4,7.2,56,0.0,66.66666666666667,4.954166666666667,0.5416666666666666,899.75,18.9,4.2
1956-11-18,11.258333333333333,7.3,45,0.0,64.66666666666667,4.408333333333333,7.875,900.3916666666668,19.2,4.3
1956-11-19,11.266666666666666,7.6,45,0.0,61.375,3.358333333333333,1.625,901.2916666666666,20.2,2.7
1956-11-20,11.012500000000001,7.9,49,0.0,63.458333333333336,3.8625000000000003,1.9583333333333333,899.8666666666667,19.1,2.8
1956-11-21,11.216666666666667,7.3,48,0.0,64.83333333333333,4.479166666666667,0.0,897.8208333333333,18.1,4.0
1956-11-22,10.9125,8.0,45,0.0,66.54166666666667,4.545833333333333,0.20833333333333334,898.2958333333332,18.2,3.7
1956-11-23,11.025,7.1,49,0.0,57.458333333333336,2.533333333333333,66.16666666666667,899.3333333333334,18.2,3.9
1956-11-24,10.125,6.5,48,0.0,62.791666666666664,3.0083333333333333,16.625,900.3166666666666,17.8,3.4
1956-11-25,10.15,6.0,48,0.0,62.125,2.9416666666666664,52.416666666666664,899.8708333333334,17.8,2.0
1956-11-26,9.766666666666667,6.5,52,0.0,65.08333333333333,3.220833333333333,0.5416666666666666,900.8291666666668,16.8,2.5
1956-11-27,9.741666666666667,7.9,56,0.0,58.833333333333336,1.6041666666666667,1.4166666666666667,900.9166666666666,17.1,2.6
1956-11-28,9.733333333333333,6.8,56,0.0,57.25,1.2416666666666667,0.7083333333333334,899.5541666666667,17.2,2.2
1956-11-29,10.3125,7.7,54,0.0,58.833333333333336,2.375,22.125,900.4958333333334,16.3,4.2
1956-11-30,9.979166666666666,5.7,60,0.0,64.5,3.3833333333333333,96.83333333333333,900.8249999999999,15.4,4.5
1956-12-01,8.799999999999999,7.6,55,2.6,76.08333333333333,4.554166666666666,47.083333333333336,901.4875000000001,14.9,3.7
1956-12-02,8.55,6.2,56,1.0,65.0,1.7083333333333333,12.708333333333334,903.0,16.0,1.1
1956-12-03,8.729166666666666,7.7,50,0.0,57.166666666666664,-0.01666666666666665,15.166666666666666,901.3000000000001,17.1,0.6
